Fund Holdings as of,"31/Dec/2024"
"LIFCO B","LIFCO CLASS B","Industrials","Equity","2,423,295.30","0.07","2,423,295.30","86,482.00","28.02","Sweden","Nasdaq Omx Nordic","SEK"
"ERF","EUROFINS SCIENTIFIC","Health Care","Equity","2,417,225.51","0.07","2,417,225.51","49,021.00","49.31","France","Nyse Euronext - Euronext Paris","EUR"
"ABN","ABN AMRO BANK NV","Financials","Equity","2,410,199.63","0.07","2,410,199.63","161,867.00","14.89","Netherlands","Euronext Amsterdam","EUR"
"FGR","EIFFAGE SA","Industrials","Equity","2,409,945.12","0.07","2,409,945.12","28,446.00","84.72","France","Nyse Euronext - Euronext Paris","EUR"
"MNDI","MONDI PLC","Materials","Equity","2,385,766.00","0.07","2,385,766.00","165,485.00","14.42","United Kingdom","London Stock Exchange","GBP"
"TELIA","TELIA COMPANY","Communication","Equity","2,378,728.71","0.07","2,378,728.71","887,389.00","2.68","Sweden","Nasdaq Omx Nordic","SEK"
"INDT","INDUTRADE","Industrials","Equity","2,375,206.04","0.07","2,375,206.04","98,108.00","24.21","Sweden","Nasdaq Omx Nordic","SEK"
"SAAB B","SAAB CLASS B","Industrials","Equity","2,326,338.14","0.07","2,326,338.14","113,893.00","20.43","Sweden","Nasdaq Omx Nordic","SEK"
"PST","POSTE ITALIANE","Financials","Equity","2,300,622.30","0.07","2,300,622.30","168,915.00","13.62","Italy","Borsa Italiana","EUR"
"ORK","ORKLA","Consumer Staples","Equity","2,289,175.92","0.07","2,289,175.92","273,736.00","8.36","Norway","Oslo Bors Asa","NOK"
"LEG","LEG IMMOBILIEN N","Real Estate","Equity","2,281,320.20","0.07","2,281,320.20","27,889.00","81.80","Germany","Xetra","EUR"
"ZEAL","ZEALAND PHARMA","Health Care","Equity","2,266,743.38","0.07","2,266,743.38","23,625.00","95.95","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"BPE","BPER BANCA","Financials","Equity","2,256,152.67","0.07","2,256,152.67","367,811.00","6.13","Italy","Borsa Italiana","EUR"
"FORTUM","FORTUM","Utilities","Equity","2,243,179.16","0.07","2,243,179.16","165,977.00","13.52","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"SECU B","SECURITAS B","Industrials","Equity","2,236,274.95","0.07","2,236,274.95","186,898.00","11.97","Sweden","Nasdaq Omx Nordic","SEK"
"METSO","METSO CORPORATION","Industrials","Equity","2,235,517.12","0.07","2,235,517.12","248,944.00","8.98","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"SCHN","SCHINDLER HOLDING AG","Industrials","Equity","2,234,147.09","0.07","2,234,147.09","8,471.00","263.74","Switzerland","SIX Swiss Exchange","CHF"
"SPX","SPIRAX GROUP PLC","Industrials","Equity","2,228,919.08","0.07","2,228,919.08","26,884.00","82.91","United Kingdom","London Stock Exchange","GBP"
"AKRBP","AKER BP","Energy","Equity","2,205,079.28","0.07","2,205,079.28","116,973.00","18.85","Norway","Oslo Bors Asa","NOK"
"ELISA","ELISA","Communication","Equity","2,195,879.40","0.07","2,195,879.40","52,533.00","41.80","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"LI","KLEPIERRE REIT SA","Real Estate","Equity","2,195,143.60","0.07","2,195,143.60","78,962.00","27.80","France","Nyse Euronext - Euronext Paris","EUR"
"SKF B","SKF B","Industrials","Equity","2,166,922.27","0.07","2,166,922.27","119,426.00","18.14","Sweden","Nasdaq Omx Nordic","SEK"
"SBRY","SAINSBURY(J) PLC","Consumer Staples","Equity","2,162,519.13","0.07","2,162,519.13","653,508.00","3.31","United Kingdom","London Stock Exchange","GBP"
"SRT3","SARTORIUS PREF AG","Health Care","Equity","2,134,353.60","0.07","2,134,353.60","9,918.00","215.20","Germany","Xetra","EUR"
"EPI B","EPIROC CLASS B","Industrials","Equity","2,120,769.68","0.06","2,120,769.68","140,747.00","15.07","Sweden","Nasdaq Omx Nordic","SEK"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Financials","Equity","2,104,220.90","0.06","2,104,220.90","31,858.00","66.05","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"HELN","HELVETIA HOLDING AG","Financials","Equity","2,103,077.57","0.06","2,103,077.57","13,210.00","159.20","Switzerland","SIX Swiss Exchange","CHF"
"CRDA","CRODA INTERNATIONAL PLC","Materials","Equity","2,080,916.48","0.06","2,080,916.48","50,828.00","40.94","United Kingdom","London Stock Exchange","GBP"
"NIBE B","NIBE INDUSTRIER CLASS B","Industrials","Equity","2,052,981.00","0.06","2,052,981.00","543,228.00","3.78","Sweden","Nasdaq Omx Nordic","SEK"
"KGF","KINGFISHER PLC","Consumer Discretionary","Equity","2,046,275.50","0.06","2,046,275.50","680,292.00","3.01","United Kingdom","London Stock Exchange","GBP"
"NEM","NEMETSCHEK","Information Technology","Equity","2,035,144.80","0.06","2,035,144.80","21,743.00","93.60","Germany","Xetra","EUR"
"SOBI","SWEDISH ORPHAN BIOVITRUM","Health Care","Equity","2,026,544.43","0.06","2,026,544.43","73,052.00","27.74","Sweden","Nasdaq Omx Nordic","SEK"
"STERV","STORA ENSO CLASS R","Materials","Equity","2,026,086.38","0.06","2,026,086.38","208,488.00","9.72","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"SIGN","SIG GROUP N AG","Materials","Equity","2,024,218.80","0.06","2,024,218.80","106,240.00","19.05","Switzerland","SIX Swiss Exchange","CHF"
"RXL","REXEL SA","Industrials","Equity","2,009,254.20","0.06","2,009,254.20","81,677.00","24.60","France","Nyse Euronext - Euronext Paris","EUR"
"BEIJ B","BEIJER REF CLASS B","Industrials","Equity","1,991,825.98","0.06","1,991,825.98","139,727.00","14.26","Sweden","Nasdaq Omx Nordic","SEK"
"TEL2 B","TELE2 B","Communication","Equity","1,988,146.90","0.06","1,988,146.90","208,214.00","9.55","Sweden","Nasdaq Omx Nordic","SEK"
"EN","BOUYGUES SA","Industrials","Equity","1,975,025.08","0.06","1,975,025.08","69,202.00","28.54","France","Nyse Euronext - Euronext Paris","EUR"
"GET","GETLINK","Industrials","Equity","1,961,857.56","0.06","1,961,857.56","127,352.00","15.40","France","Nyse Euronext - Euronext Paris","EUR"
"TW.","TAYLOR WIMPEY PLC","Consumer Discretionary","Equity","1,956,092.72","0.06","1,956,092.72","1,324,588.00","1.48","United Kingdom","London Stock Exchange","GBP"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Health Care","Equity","1,943,495.40","0.06","1,943,495.40","38,409.00","50.60","Italy","Borsa Italiana","EUR"
"DIM","SARTORIUS STEDIM BIOTECH SA","Health Care","Equity","1,935,495.90","0.06","1,935,495.90","10,257.00","188.70","France","Nyse Euronext - Euronext Paris","EUR"
"KBX","KNORR BREMSE AG","Industrials","Equity","1,922,524.80","0.06","1,922,524.80","27,328.00","70.35","Germany","Xetra","EUR"
"DHER","DELIVERY HERO","Consumer Discretionary","Equity","1,920,285.84","0.06","1,920,285.84","70,807.00","27.12","Germany","Xetra","EUR"
"MNG","M&G PLC","Financials","Equity","1,902,664.58","0.06","1,902,664.58","795,121.00","2.39","United Kingdom","London Stock Exchange","GBP"
"ENT","ENTAIN PLC","Consumer Discretionary","Equity","1,895,389.92","0.06","1,895,389.92","228,046.00","8.31","United Kingdom","London Stock Exchange","GBP"
"JMT","JERONIMO MARTINS SA","Consumer Staples","Equity","1,874,501.55","0.06","1,874,501.55","101,599.00","18.45","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"HL.","HARGREAVES LANSDOWN PLC","Financials","Equity","1,862,109.68","0.06","1,862,109.68","140,220.00","13.28","United Kingdom","London Stock Exchange","GBP"
"SYENS","SYENSQO NV","Materials","Equity","1,857,350.88","0.06","1,857,350.88","26,323.00","70.56","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"UHR","THE SWATCH GROUP AG","Consumer Discretionary","Equity","1,853,745.15","0.06","1,853,745.15","10,543.00","175.83","Switzerland","SIX Swiss Exchange","CHF"
"LAND","LAND SECURITIES GROUP REIT PLC","Real Estate","Equity","1,849,036.93","0.06","1,849,036.93","261,782.00","7.06","United Kingdom","London Stock Exchange","GBP"
"TLX","TALANX AG","Financials","Equity","1,848,375.00","0.06","1,848,375.00","22,500.00","82.15","Germany","Xetra","EUR"
"BKG","BERKELEY GROUP HOLDINGS (THE) PLC","Consumer Discretionary","Equity","1,847,330.52","0.06","1,847,330.52","39,164.00","47.17","United Kingdom","London Stock Exchange","GBP"
"VOLV A","VOLVO CLASS A","Industrials","Equity","1,832,443.45","0.06","1,832,443.45","77,594.00","23.62","Sweden","Nasdaq Omx Nordic","SEK"
"NESTE","NESTE","Energy","Equity","1,827,649.75","0.06","1,827,649.75","150,734.00","12.13","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"VER","VERBUND AG","Utilities","Equity","1,826,300.00","0.06","1,826,300.00","26,090.00","70.00","Austria","Wiener Boerse Ag","EUR"
"KESKOB","KESKO CLASS B","Consumer Staples","Equity","1,807,255.62","0.06","1,807,255.62","99,409.00","18.18","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"BALD B","FASTIGHETS BALDER CLASS B","Real Estate","Equity","1,794,649.42","0.05","1,794,649.42","267,363.00","6.71","Sweden","Nasdaq Omx Nordic","SEK"
"MAERSK A","A P MOLLER MAERSK","Industrials","Equity","1,771,871.39","0.05","1,771,871.39","1,145.00","1,547.49","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"PSN","PERSIMMON PLC","Consumer Discretionary","Equity","1,770,500.69","0.05","1,770,500.69","122,193.00","14.49","United Kingdom","London Stock Exchange","GBP"
"EVD","CTS EVENTIM AG","Communication","Equity","1,765,517.95","0.05","1,765,517.95","21,623.00","81.65","Germany","Xetra","EUR"
"PUM","PUMA","Consumer Discretionary","Equity","1,764,995.68","0.05","1,764,995.68","39,788.00","44.36","Germany","Xetra","EUR"
"UNI","UNIPOL GRUPPO FINANZIARIO","Financials","Equity","1,755,477.75","0.05","1,755,477.75","145,925.00","12.03","Italy","Borsa Italiana","EUR"
"BARN","BARRY CALLEBAUT AG","Consumer Staples","Equity","1,741,037.85","0.05","1,741,037.85","1,357.00","1,283.01","Switzerland","SIX Swiss Exchange","CHF"
"PHNX","PHOENIX GROUP HOLDINGS PLC","Financials","Equity","1,717,911.58","0.05","1,717,911.58","278,508.00","6.17","United Kingdom","London Stock Exchange","GBP"
"INDU C","INDUSTRIVARDEN SERIES","Financials","Equity","1,700,022.50","0.05","1,700,022.50","55,717.00","30.51","Sweden","Nasdaq Omx Nordic","SEK"
"BIM","BIOMERIEUX SA","Health Care","Equity","1,690,051.50","0.05","1,690,051.50","16,329.00","103.50","France","Nyse Euronext - Euronext Paris","EUR"
"EMSN","EMS-CHEMIE HOLDING AG","Materials","Equity","1,676,633.44","0.05","1,676,633.44","2,573.00","651.63","Switzerland","SIX Swiss Exchange","CHF"
"RAND","RANDSTAD HOLDING","Industrials","Equity","1,670,412.72","0.05","1,670,412.72","41,032.00","40.71","Netherlands","Euronext Amsterdam","EUR"
"TEP","TELEPERFORMANCE","Industrials","Equity","1,658,992.08","0.05","1,658,992.08","19,959.00","83.12","France","Nyse Euronext - Euronext Paris","EUR"
"ORNBV","ORION CLASS B","Health Care","Equity","1,618,067.94","0.05","1,618,067.94","37,823.00","42.78","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"AKE","ARKEMA SA","Materials","Equity","1,596,402.75","0.05","1,596,402.75","21,705.00","73.55","France","Nyse Euronext - Euronext Paris","EUR"
"IPN","IPSEN SA","Health Care","Equity","1,593,969.30","0.05","1,593,969.30","14,399.00","110.70","France","Nyse Euronext - Euronext Paris","EUR"
"EVK","EVONIK INDUSTRIES AG","Materials","Equity","1,587,124.91","0.05","1,587,124.91","94,867.00","16.73","Germany","Xetra","EUR"
"BOL","BOLLORE","Communication","Equity","1,580,800.32","0.05","1,580,800.32","266,128.00","5.94","France","Nyse Euronext - Euronext Paris","EUR"
"RAA","RATIONAL AG","Industrials","Equity","1,548,296.00","0.05","1,548,296.00","1,879.00","824.00","Germany","Xetra","EUR"
"SAGA B","SAGAX CLASS B","Real Estate","Equity","1,547,033.06","0.05","1,547,033.06","78,251.00","19.77","Sweden","Nasdaq Omx Nordic","SEK"
"LOTB","LOTUS BAKERIES NV","Consumer Staples","Equity","1,519,980.00","0.05","1,519,980.00","141.00","10,780.00","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"GFC","GECINA SA","Real Estate","Equity","1,514,133.00","0.05","1,514,133.00","16,740.00","90.45","France","Nyse Euronext - Euronext Paris","EUR"
"TEMN","TEMENOS AG","Information Technology","Equity","1,500,413.23","0.05","1,500,413.23","21,966.00","68.31","Switzerland","SIX Swiss Exchange","CHF"
"ADEN","ADECCO GROUP AG","Industrials","Equity","1,472,737.66","0.05","1,472,737.66","61,809.00","23.83","Switzerland","SIX Swiss Exchange","CHF"
"BMW3","BMW PREF AG","Consumer Discretionary","Equity","1,431,492.80","0.04","1,431,492.80","19,772.00","72.40","Germany","Xetra","EUR"
"HIK","HIKMA PHARMACEUTICALS PLC","Health Care","Equity","1,409,782.69","0.04","1,409,782.69","58,486.00","24.10","United Kingdom","London Stock Exchange","GBP"
"ADP","AEROPORTS DE PARIS SA","Industrials","Equity","1,398,819.10","0.04","1,398,819.10","12,523.00","111.70","France","Nyse Euronext - Euronext Paris","EUR"
"INPST","INPOST SA","Industrials","Equity","1,373,499.92","0.04","1,373,499.92","83,192.00","16.51","Netherlands","Euronext Amsterdam","EUR"
"AMUN","AMUNDI SA","Financials","Equity","1,355,775.60","0.04","1,355,775.60","21,118.00","64.20","France","Nyse Euronext - Euronext Paris","EUR"
"FDJ","LA FRANCAISE DES JEUX SA","Consumer Discretionary","Equity","1,349,820.52","0.04","1,349,820.52","36,266.00","37.22","France","Nyse Euronext - Euronext Paris","EUR"
"GJF","GJENSIDIGE FORSIKRING","Financials","Equity","1,344,194.61","0.04","1,344,194.61","78,649.00","17.09","Norway","Oslo Bors Asa","NOK"
"CPR","DAVIDE CAMPARI MILANO NV","Consumer Staples","Equity","1,342,044.09","0.04","1,342,044.09","223,005.00","6.02","Italy","Borsa Italiana","EUR"
"GETI B","GETINGE B","Health Care","Equity","1,335,122.21","0.04","1,335,122.21","84,141.00","15.87","Sweden","Nasdaq Omx Nordic","SEK"
"INDU A","INDUSTRIVARDEN A","Financials","Equity","1,318,720.65","0.04","1,318,720.65","43,183.00","30.54","Sweden","Nasdaq Omx Nordic","SEK"
"DEMANT","DEMANT","Health Care","Equity","1,282,691.65","0.04","1,282,691.65","36,205.00","35.43","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"DIE","DIETEREN (D) SA","Consumer Discretionary","Equity","1,275,797.30","0.04","1,275,797.30","7,939.00","160.70","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"LATO B","LATOUR INVESTMENT CLASS B","Industrials","Equity","1,272,036.27","0.04","1,272,036.27","52,751.00","24.11","Sweden","Nasdaq Omx Nordic","SEK"
"LHA","DEUTSCHE LUFTHANSA AG","Industrials","Equity","1,267,716.64","0.04","1,267,716.64","205,265.00","6.18","Germany","Xetra","EUR"
"BKW","BKW N AG","Utilities","Equity","1,252,117.66","0.04","1,252,117.66","7,823.00","160.06","Switzerland","SIX Swiss Exchange","CHF"
"LUND B","LUNDBERGFORETAGEN CLASS B","Financials","Equity","1,243,359.44","0.04","1,243,359.44","28,395.00","43.79","Sweden","Nasdaq Omx Nordic","SEK"
"RF","EURAZEO","Financials","Equity","1,213,940.40","0.04","1,213,940.40","16,872.00","71.95","France","Nyse Euronext - Euronext Paris","EUR"
"WDP","WAREHOUSES DE PAUW NV","Real Estate","Equity","1,209,958.00","0.04","1,209,958.00","63,682.00","19.00","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"NEXI","NEXI","Financials","Equity","1,207,313.20","0.04","1,207,313.20","225,245.00","5.36","Italy","Borsa Italiana","EUR"
"AMP","AMPLIFON","Health Care","Equity","1,192,949.10","0.04","1,192,949.10","48,006.00","24.85","Italy","Borsa Italiana","EUR"
"SDR","SCHRODERS PLC","Financials","Equity","1,191,806.86","0.04","1,191,806.86","304,512.00","3.91","United Kingdom","London Stock Exchange","GBP"
"EDPR","EDP RENOVAVEIS SA","Utilities","Equity","1,166,989.36","0.04","1,166,989.36","116,234.00","10.04","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"ANA","ACCIONA SA","Utilities","Equity","1,142,871.80","0.04","1,142,871.80","10,514.00","108.70","Spain","Bolsa De Madrid","EUR"
"EDV","ENDEAVOUR MINING","Materials","Equity","1,140,878.95","0.03","1,140,878.95","66,196.00","17.23","United Kingdom","London Stock Exchange","GBP"
"SALM","SALMAR","Consumer Staples","Equity","1,141,018.88","0.03","1,141,018.88","24,827.00","45.96","Norway","Oslo Bors Asa","NOK"
"ROCK B","ROCKWOOL INTERNATIONAL B","Industrials","Equity","1,137,187.07","0.03","1,137,187.07","3,323.00","342.22","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Communication","Equity","1,132,268.21","0.03","1,132,268.21","115,361.00","9.81","Italy","Borsa Italiana","EUR"
"SOF","SOFINA SA","Financials","Equity","1,103,575.20","0.03","1,103,575.20","5,053.00","218.40","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"BCVN","BC VAUD N","Financials","Equity","1,061,788.44","0.03","1,061,788.44","11,933.00","88.98","Switzerland","SIX Swiss Exchange","CHF"
"JD.","JD SPORTS FASHION PLC","Consumer Discretionary","Equity","1,049,338.66","0.03","1,049,338.66","904,699.00","1.16","United Kingdom","London Stock Exchange","GBP"
"COV","COVIVIO SA","Real Estate","Equity","1,006,308.88","0.03","1,006,308.88","20,638.00","48.76","France","Nyse Euronext - Euronext Paris","EUR"
"HOLM B","HOLMEN CLASS B","Materials","Equity","1,001,698.61","0.03","1,001,698.61","28,215.00","35.50","Sweden","Nasdaq Omx Nordic","SEK"
"GRF","GRIFOLS SA CLASS A","Health Care","Equity","982,851.97","0.03","982,851.97","107,439.00","9.15","Spain","Bolsa De Madrid","EUR"
"BC8","BECHTLE AG","Information Technology","Equity","948,363.40","0.03","948,363.40","30,494.00","31.10","Germany","Xetra","EUR"
"ELI","ELIA GROUP SA","Utilities","Equity","920,104.80","0.03","920,104.80","12,367.00","74.40","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"CLN","CLARIANT AG","Materials","Equity","871,704.50","0.03","871,704.50","81,073.00","10.75","Switzerland","SIX Swiss Exchange","CHF"
"TIT","TELECOM ITALIA","Communication","Equity","821,528.67","0.03","821,528.67","3,331,422.00","0.25","Italy","Borsa Italiana","EUR"
"DIA","DIASORIN","Health Care","Equity","802,154.92","0.02","802,154.92","8,057.00","99.56","Italy","Borsa Italiana","EUR"
"BANB","BACHEM HOLDING AG","Health Care","Equity","743,353.52","0.02","743,353.52","12,048.00","61.70","Switzerland","SIX Swiss Exchange","CHF"
"JDEP","JDE PEETS NV","Consumer Staples","Equity","738,808.35","0.02","738,808.35","44,695.00","16.53","Netherlands","Euronext Amsterdam","EUR"
"SK","SEB SA","Consumer Discretionary","Equity","712,687.50","0.02","712,687.50","8,145.00","87.50","France","Nyse Euronext - Euronext Paris","EUR"
"AFX","CARL ZEISS MEDITEC AG","Health Care","Equity","670,964.80","0.02","670,964.80","14,740.00","45.52","Germany","Xetra","EUR"
"HSBFT","CASH COLLATERAL EUR HSBFT","Cash and/or Derivatives","Cash Collateral and Margins","626,000.00","0.02","626,000.00","626,000.00","100.00","European Union","-","EUR"
"RED","REDEIA CORPORACION SA","Utilities","Equity","531,877.50","0.02","531,877.50","32,235.00","16.50","Spain","Bolsa De Madrid","EUR"
"DKK","DKK CASH","Cash and/or Derivatives","Cash","341,787.62","0.01","341,787.62","2,548,798.00","13.41","Denmark","-","DKK"
"ICSEAGD","BLK ICS EUR LIQ FUND AGEN ACC T0","Cash and/or Derivatives","Money Market","181,968.67","0.01","181,968.67","1,723.00","105.62","Ireland","-","EUR"
"CHF","CHF CASH","Cash and/or Derivatives","Cash","181,461.75","0.01","181,461.75","170,288.00","106.56","Switzerland","-","CHF"
"USD","USD CASH","Cash and/or Derivatives","Cash","93,250.24","0.00","93,250.24","96,561.00","96.57","United States","-","USD"
"NOK","NOK CASH","Cash and/or Derivatives","Cash","31,479.71","0.00","31,479.71","370,218.00","8.50","Norway","-","NOK"
"SEK","SEK/EUR","Cash and/or Derivatives","FX","644.26","0.00","644.26","2,706,160.00","1.00","European Union","-","EUR"
"NOK","NOK/EUR","Cash and/or Derivatives","FX","245.26","0.00","245.26","396,791.00","1.00","European Union","-","EUR"
"DKK","DKK/EUR","Cash and/or Derivatives","FX","102.82","0.00","102.82","1,590,216.00","1.00","European Union","-","EUR"
"SXOH5","STOXX EUROPE 600 MAR 25","Cash and/or Derivatives","Futures","0.00","0.00","9,301,200.00","368.00","505.50","European Union","Eurex Deutschland","EUR"
"SEK","SEK CASH","Cash and/or Derivatives","Cash","-66,163.16","0.00","-66,163.16","-757,006.00","8.74","Sweden","-","SEK"
 